scenario,active_probability,repeat,trial,false_negative_rate,false_positive_rate,active_family_count,success,total_cost,path_cost,expansions,invalid_executions,missed_active_families,false_positive_families
exact,0.35,1,157,0.00,0.00,3,true,19.227913,12.157913,89,0,0,0
exact,0.35,1,158,0.00,0.00,5,true,30.874185,23.534185,98,0,0,0
exact,0.35,1,159,0.00,0.00,2,true,19.450789,11.510789,118,0,0,0
exact,0.35,1,160,0.00,0.00,5,true,25.390969,18.470969,84,0,0,0
exact,0.35,1,161,0.00,0.00,2,true,20.134083,11.984083,125,0,0,0
exact,0.35,1,162,0.00,0.00,2,true,22.249254,13.799254,135,0,0,0
exact,0.35,1,163,0.00,0.00,1,true,20.922792,12.652792,129,0,0,0
exact,0.35,1,164,0.00,0.00,1,true,21.944569,13.464569,136,0,0,0
exact,0.35,1,165,0.00,0.00,5,true,28.742601,21.252601,103,0,0,0
exact,0.35,1,166,0.00,0.00,1,true,22.328358,13.728358,140,0,0,0
exact,0.35,1,167,0.00,0.00,4,true,20.823256,13.423256,100,0,0,0
exact,0.35,1,168,0.00,0.00,3,true,19.979527,12.459527,104,0,0,0
exact,0.35,1,169,0.00,0.00,1,true,20.513654,12.183654,131,0,0,0
exact,0.35,1,170,0.00,0.00,3,true,24.075360,16.615360,102,0,0,0
exact,0.35,1,171,0.00,0.00,3,true,24.040418,16.010418,121,0,0,0
exact,0.35,1,172,0.00,0.00,5,true,39.725082,31.755082,119,0,0,0
exact,0.35,1,173,0.00,0.00,2,true,27.308799,18.528799,146,0,0,0
exact,0.35,1,174,0.00,0.00,2,true,20.892078,13.282078,107,0,0,0
exact,0.35,1,175,0.00,0.00,4,true,27.936301,19.846301,123,0,0,0
exact,0.35,1,176,0.00,0.00,3,true,21.140871,13.530871,107,0,0,0
exact,0.35,1,177,0.00,0.00,3,true,22.150358,14.420358,111,0,0,0
exact,0.35,1,178,0.00,0.00,5,true,23.152226,17.672226,36,0,0,0
exact,0.35,1,179,0.00,0.00,2,true,20.431009,12.641009,113,0,0,0
exact,0.35,2,0,0.00,0.00,3,true,21.779085,13.509085,129,0,0,0
exact,0.35,2,1,0.00,0.00,5,true,31.544341,24.054341,103,0,0,0
exact,0.35,2,2,0.00,0.00,1,true,21.111366,12.691366,134,0,0,0
exact,0.35,2,3,0.00,0.00,4,true,24.866327,17.316327,105,0,0,0
exact,0.35,2,4,0.00,0.00,1,true,19.733259,11.763259,119,0,0,0
exact,0.35,2,5,0.00,0.00,1,true,22.101996,13.771996,131,0,0,0
exact,0.35,2,6,0.00,0.00,4,true,30.856003,22.676003,126,0,0,0
exact,0.35,2,7,0.00,0.00,1,true,22.364214,13.734214,141,0,0,0
exact,0.35,2,8,0.00,0.00,1,true,19.861927,11.861927,120,0,0,0
exact,0.35,2,9,0.00,0.00,0,true,18.972175,10.882175,123,0,0,0
exact,0.35,2,10,0.00,0.00,5,true,24.176272,17.376272,80,0,0,0
exact,0.35,2,11,0.00,0.00,2,true,18.513114,10.993114,104,0,0,0
exact,0.35,2,12,0.00,0.00,1,true,21.432355,12.982355,135,0,0,0
exact,0.35,2,13,0.00,0.00,2,true,24.463094,15.893094,139,0,0,0
exact,0.35,2,14,0.00,0.00,3,true,29.076023,20.626023,135,0,0,0
exact,0.35,2,15,0.00,0.00,2,true,21.422648,13.242648,126,0,0,0
exact,0.35,2,16,0.00,0.00,2,true,19.804344,12.284344,104,0,0,0
exact,0.35,2,17,0.00,0.00,3,true,24.117081,16.597081,104,0,0,0
exact,0.35,2,18,0.00,0.00,3,true,22.504781,14.654781,115,0,0,0
exact,0.35,2,19,0.00,0.00,4,true,23.760882,17.080882,76,0,0,0
exact,0.35,2,20,0.00,0.00,4,true,24.925793,17.375793,105,0,0,0
exact,0.35,2,21,0.00,0.00,4,true,25.030477,16.970477,122,0,0,0
exact,0.35,2,22,0.00,0.00,0,true,19.018642,10.718642,130,0,0,0
exact,0.35,2,23,0.00,0.00,4,true,22.279303,15.029303,95,0,0,0
exact,0.35,2,24,0.00,0.00,1,true,20.895721,12.355721,138,0,0,0
exact,0.35,2,25,0.00,0.00,3,true,22.424617,14.364617,122,0,0,0
exact,0.35,2,26,0.00,0.00,2,true,20.964466,13.174466,113,0,0,0
exact,0.35,2,27,0.00,0.00,2,true,20.760701,13.120701,108,0,0,0
exact,0.35,2,28,0.00,0.00,2,true,19.775699,12.285699,103,0,0,0
exact,0.35,2,29,0.00,0.00,5,true,29.591831,23.541831,55,0,0,0
exact,0.35,2,30,0.00,0.00,3,true,21.376310,13.226310,125,0,0,0
exact,0.35,2,31,0.00,0.00,1,true,20.174573,12.234573,118,0,0,0
exact,0.35,2,32,0.00,0.00,3,true,26.042568,17.802568,128,0,0,0
exact,0.35,2,33,0.00,0.00,2,true,19.776788,11.746788,121,0,0,0
exact,0.35,2,34,0.00,0.00,4,true,24.262270,16.202270,122,0,0,0
exact,0.35,2,35,0.00,0.00,3,true,25.035411,16.795411,128,0,0,0
exact,0.35,2,36,0.00,0.00,6,true,30.248643,24.378643,49,0,0,0
exact,0.35,2,37,0.00,0.00,3,true,21.116086,13.356086,112,0,0,0
exact,0.35,2,38,0.00,0.00,4,true,32.418074,24.268074,125,0,0,0
exact,0.35,2,39,0.00,0.00,3,true,22.389900,14.029900,132,0,0,0
exact,0.35,2,40,0.00,0.00,3,true,19.052245,11.682245,99,0,0,0
exact,0.35,2,41,0.00,0.00,3,true,22.960551,14.990551,119,0,0,0
exact,0.35,2,42,0.00,0.00,2,true,19.283332,11.523332,112,0,0,0
exact,0.35,2,43,0.00,0.00,6,true,32.868175,26.788175,56,0,0,0
exact,0.35,2,44,0.00,0.00,5,true,20.481834,13.711834,79,0,0,0
exact,0.35,2,45,0.00,0.00,2,true,19.982289,12.102289,116,0,0,0
exact,0.35,2,46,0.00,0.00,4,true,22.358632,15.138632,94,0,0,0
exact,0.35,2,47,0.00,0.00,3,true,21.708404,13.558404,125,0,0,0
exact,0.35,2,48,0.00,0.00,4,true,22.215831,14.575831,108,0,0,0
exact,0.35,2,49,0.00,0.00,3,true,21.125767,13.275767,115,0,0,0
exact,0.35,2,50,0.00,0.00,3,true,19.968807,12.418807,105,0,0,0
exact,0.35,2,51,0.00,0.00,1,true,20.958722,12.598722,132,0,0,0
exact,0.35,2,52,0.00,0.00,3,true,22.039842,13.799842,128,0,0,0
exact,0.35,2,53,0.00,0.00,3,true,26.781811,18.451811,131,0,0,0
exact,0.35,2,54,0.00,0.00,2,true,21.530857,13.290857,128,0,0,0
exact,0.35,2,55,0.00,0.00,3,true,22.573457,14.033457,138,0,0,0
exact,0.35,2,56,0.00,0.00,2,true,21.107568,12.957568,125,0,0,0
exact,0.35,2,57,0.00,0.00,3,true,22.066098,14.006098,122,0,0,0
exact,0.35,2,58,0.00,0.00,3,true,22.380396,14.530396,115,0,0,0
exact,0.35,2,59,0.00,0.00,1,true,19.132181,11.492181,108,0,0,0
exact,0.35,2,60,0.00,0.00,4,true,27.776619,21.546619,61,0,0,0
exact,0.35,2,61,0.00,0.00,0,true,18.519853,10.519853,120,0,0,0
exact,0.35,2,62,0.00,0.00,3,true,21.545784,13.605784,118,0,0,0
exact,0.35,2,63,0.00,0.00,3,true,21.105342,13.465342,108,0,0,0
exact,0.35,2,64,0.00,0.00,4,true,26.702395,19.152395,105,0,0,0
exact,0.35,2,65,0.00,0.00,4,true,27.368191,19.248191,124,0,0,0
exact,0.35,2,66,0.00,0.00,3,true,23.124127,15.034127,123,0,0,0
exact,0.35,2,67,0.00,0.00,2,true,20.521776,12.671776,115,0,0,0
exact,0.35,2,68,0.00,0.00,3,true,22.400984,14.850984,105,0,0,0
exact,0.35,2,69,0.00,0.00,2,true,20.087336,11.877336,127,0,0,0
exact,0.35,2,70,0.00,0.00,3,true,23.776036,15.746036,121,0,0,0
exact,0.35,2,71,0.00,0.00,4,true,20.401561,13.391561,87,0,0,0
exact,0.35,2,72,0.00,0.00,4,true,22.137066,14.857066,96,0,0,0
exact,0.35,2,73,0.00,0.00,5,true,28.046987,20.466987,106,0,0,0
exact,0.35,2,74,0.00,0.00,2,true,20.010968,12.010968,120,0,0,0
exact,0.35,2,75,0.00,0.00,3,true,22.005783,13.765783,128,0,0,0
exact,0.35,2,76,0.00,0.00,3,true,20.991447,13.081447,117,0,0,0
exact,0.35,2,77,0.00,0.00,3,true,19.517126,12.507126,87,0,0,0
exact,0.35,2,78,0.00,0.00,4,true,27.346961,19.616961,111,0,0,0
exact,0.35,2,79,0.00,0.00,4,true,28.951187,21.101187,115,0,0,0
exact,0.35,2,80,0.00,0.00,4,true,22.685711,15.015711,109,0,0,0
exact,0.35,2,81,0.00,0.00,3,true,24.541389,16.271389,129,0,0,0
exact,0.35,2,82,0.00,0.00,3,true,26.194986,17.834986,132,0,0,0
exact,0.35,2,83,0.00,0.00,1,true,19.083260,11.143260,118,0,0,0
exact,0.35,2,84,0.00,0.00,3,true,19.956358,11.896358,122,0,0,0
exact,0.35,2,85,0.00,0.00,3,true,28.590810,20.110810,136,0,0,0
exact,0.35,2,86,0.00,0.00,3,true,27.234332,19.084332,125,0,0,0
exact,0.35,2,87,0.00,0.00,4,true,23.689376,15.479376,127,0,0,0
exact,0.35,2,88,0.00,0.00,3,true,20.467721,12.917721,105,0,0,0
exact,0.35,2,89,0.00,0.00,2,true,21.743990,13.353990,133,0,0,0
exact,0.35,2,90,0.00,0.00,1,true,21.790915,13.220915,139,0,0,0
exact,0.35,2,91,0.00,0.00,2,true,19.153697,11.423697,111,0,0,0
exact,0.35,2,92,0.00,0.00,3,true,22.187329,14.067329,124,0,0,0
exact,0.35,2,93,0.00,0.00,2,true,22.812039,14.662039,125,0,0,0
exact,0.35,2,94,0.00,0.00,4,true,27.559162,19.709162,115,0,0,0
exact,0.35,2,95,0.00,0.00,2,true,19.858674,11.708674,125,0,0,0
exact,0.35,2,96,0.00,0.00,1,true,20.160540,11.890540,129,0,0,0
exact,0.35,2,97,0.00,0.00,3,true,26.881027,18.641027,128,0,0,0
exact,0.35,2,98,0.00,0.00,3,true,20.005125,12.545125,102,0,0,0
exact,0.35,2,99,0.00,0.00,3,true,25.601524,16.971524,141,0,0,0
exact,0.35,2,100,0.00,0.00,2,true,22.159243,13.619243,138,0,0,0
exact,0.35,2,101,0.00,0.00,5,true,25.955156,18.615156,98,0,0,0
exact,0.35,2,102,0.00,0.00,4,true,21.437975,14.487975,85,0,0,0
exact,0.35,2,103,0.00,0.00,3,true,20.428734,13.088734,98,0,0,0
exact,0.35,2,104,0.00,0.00,3,true,22.908218,14.788218,124,0,0,0
exact,0.35,2,105,0.00,0.00,5,true,23.987811,17.037811,85,0,0,0
exact,0.35,2,106,0.00,0.00,3,true,25.625133,17.055133,139,0,0,0
exact,0.35,2,107,0.00,0.00,2,true,20.628557,13.108557,104,0,0,0
exact,0.35,2,108,0.00,0.00,4,true,22.500520,14.920520,106,0,0,0
exact,0.35,2,109,0.00,0.00,2,true,21.372404,13.582404,113,0,0,0
exact,0.35,2,110,0.00,0.00,1,true,20.165228,11.895228,129,0,0,0
exact,0.35,2,111,0.00,0.00,3,true,20.001622,12.121622,116,0,0,0
exact,0.35,2,112,0.00,0.00,4,true,22.257215,15.547215,77,0,0,0
exact,0.35,2,113,0.00,0.00,1,true,19.961304,11.841304,124,0,0,0
exact,0.35,2,114,0.00,0.00,4,true,21.484478,14.684478,80,0,0,0
exact,0.35,2,115,0.00,0.00,3,true,24.084195,15.724195,132,0,0,0
exact,0.35,2,116,0.00,0.00,4,true,24.089306,16.119306,119,0,0,0
exact,0.35,2,117,0.00,0.00,3,true,20.074043,12.494043,106,0,0,0
exact,0.35,2,118,0.00,0.00,3,true,21.692423,13.662423,121,0,0,0
exact,0.35,2,119,0.00,0.00,3,true,21.270696,13.510696,112,0,0,0
exact,0.35,2,120,0.00,0.00,5,true,25.874670,19.554670,64,0,0,0
exact,0.35,2,121,0.00,0.00,3,true,20.272613,12.392613,116,0,0,0
exact,0.35,2,122,0.00,0.00,4,true,22.895303,15.525303,99,0,0,0
exact,0.35,2,123,0.00,0.00,5,true,31.047720,23.077720,119,0,0,0
exact,0.35,2,124,0.00,0.00,3,true,21.703098,14.063098,108,0,0,0
exact,0.35,2,125,0.00,0.00,2,true,20.675111,13.005111,109,0,0,0
exact,0.35,2,126,0.00,0.00,4,true,24.375525,16.705525,109,0,0,0
exact,0.35,2,127,0.00,0.00,4,true,27.117037,19.657037,102,0,0,0
exact,0.35,2,128,0.00,0.00,1,true,20.608085,12.338085,129,0,0,0
exact,0.35,2,129,0.00,0.00,1,true,22.252372,13.772372,136,0,0,0
exact,0.35,2,130,0.00,0.00,2,true,22.305260,14.095260,127,0,0,0
exact,0.35,2,131,0.00,0.00,3,true,20.804631,13.224631,106,0,0,0
exact,0.35,2,132,0.00,0.00,2,true,25.965338,17.275338,143,0,0,0
exact,0.35,2,133,0.00,0.00,5,true,24.277397,16.937397,98,0,0,0
exact,0.35,2,134,0.00,0.00,3,true,29.294143,22.914143,66,0,0,0
exact,0.35,2,135,0.00,0.00,3,true,26.689050,18.359050,131,0,0,0
exact,0.35,2,136,0.00,0.00,2,true,20.810457,13.410457,100,0,0,0
exact,0.35,2,137,0.00,0.00,2,true,19.654801,11.744801,117,0,0,0
exact,0.35,2,138,0.00,0.00,4,true,24.679688,16.559688,124,0,0,0
exact,0.35,2,139,0.00,0.00,2,true,24.987987,16.567987,134,0,0,0
exact,0.35,2,140,0.00,0.00,3,true,21.618044,14.848044,79,0,0,0
exact,0.35,2,141,0.00,0.00,6,true,37.998015,31.168015,81,0,0,0
exact,0.35,2,142,0.00,0.00,4,true,22.735720,15.515720,94,0,0,0
exact,0.35,2,143,0.00,0.00,4,true,27.096771,19.786771,97,0,0,0
exact,0.35,2,144,0.00,0.00,2,true,22.238890,13.788890,135,0,0,0
exact,0.35,2,145,0.00,0.00,4,true,24.694076,17.234076,102,0,0,0
exact,0.35,2,146,0.00,0.00,1,true,21.492092,12.862092,141,0,0,0
exact,0.35,2,147,0.00,0.00,4,true,28.496449,20.676449,114,0,0,0
exact,0.35,2,148,0.00,0.00,1,true,20.502730,12.232730,129,0,0,0
exact,0.35,2,149,0.00,0.00,3,true,23.552519,15.132519,134,0,0,0
exact,0.35,2,150,0.00,0.00,3,true,21.568767,13.448767,124,0,0,0
exact,0.35,2,151,0.00,0.00,4,true,26.358718,18.418718,118,0,0,0
exact,0.35,2,152,0.00,0.00,3,true,24.629702,16.719702,117,0,0,0
exact,0.35,2,153,0.00,0.00,3,true,19.063862,11.693862,99,0,0,0
exact,0.35,2,154,0.00,0.00,3,true,25.325191,17.115191,127,0,0,0
exact,0.35,2,155,0.00,0.00,3,true,19.663262,11.873262,113,0,0,0
exact,0.35,2,156,0.00,0.00,3,true,24.020321,16.170321,115,0,0,0
exact,0.35,2,157,0.00,0.00,1,true,19.732249,11.582249,125,0,0,0
exact,0.35,2,158,0.00,0.00,2,true,20.119202,12.329202,113,0,0,0
exact,0.35,2,159,0.00,0.00,3,true,23.628145,15.778145,115,0,0,0
exact,0.35,2,160,0.00,0.00,4,true,21.672506,13.972506,110,0,0,0
exact,0.35,2,161,0.00,0.00,2,true,21.017745,12.957745,122,0,0,0
exact,0.35,2,162,0.00,0.00,4,true,30.222361,22.132361,123,0,0,0
exact,0.35,2,163,0.00,0.00,3,true,21.941839,13.941839,120,0,0,0
exact,0.35,2,164,0.00,0.00,2,true,19.716107,11.686107,121,0,0,0
exact,0.35,2,165,0.00,0.00,3,true,21.213949,13.243949,119,0,0,0
exact,0.35,2,166,0.00,0.00,1,true,20.108722,11.958722,125,0,0,0
exact,0.35,2,167,0.00,0.00,3,true,20.682135,12.922135,112,0,0,0
exact,0.35,2,168,0.00,0.00,3,true,28.757054,20.607054,125,0,0,0
exact,0.35,2,169,0.00,0.00,2,true,19.478462,11.508462,119,0,0,0
exact,0.35,2,170,0.00,0.00,2,true,23.603994,15.663994,118,0,0,0
exact,0.35,2,171,0.00,0.00,3,true,25.767295,17.647295,124,0,0,0
exact,0.35,2,172,0.00,0.00,4,true,26.583501,18.553501,121,0,0,0
exact,0.35,2,173,0.00,0.00,1,true,19.611254,11.761254,115,0,0,0
exact,0.35,2,174,0.00,0.00,2,true,18.769584,11.099584,109,0,0,0
exact,0.35,2,175,0.00,0.00,3,true,25.551953,17.281953,129,0,0,0
exact,0.35,2,176,0.00,0.00,3,true,18.376006,10.856006,104,0,0,0
exact,0.35,2,177,0.00,0.00,5,true,32.162565,24.402565,112,0,0,0
exact,0.35,2,178,0.00,0.00,3,true,20.139942,12.469942,109,0,0,0
exact,0.35,2,179,0.00,0.00,2,true,21.288625,13.018625,129,0,0,0
exact,0.35,3,0,0.00,0.00,3,true,21.612723,13.672723,118,0,0,0
exact,0.35,3,1,0.00,0.00,3,true,26.351239,17.931239,134,0,0,0
exact,0.35,3,2,0.00,0.00,2,true,21.880770,13.790770,123,0,0,0
exact,0.35,3,3,0.00,0.00,2,true,21.044046,13.164046,116,0,0,0
exact,0.35,3,4,0.00,0.00,3,true,22.414076,14.894076,104,0,0,0
exact,0.35,3,5,0.00,0.00,2,true,24.991619,16.361619,141,0,0,0
exact,0.35,3,6,0.00,0.00,6,true,41.899018,35.609018,63,0,0,0
exact,0.35,3,7,0.00,0.00,2,true,20.484772,12.874772,107,0,0,0
exact,0.35,3,8,0.00,0.00,3,true,25.408006,17.768006,108,0,0,0
exact,0.35,3,9,0.00,0.00,4,true,26.461085,18.521085,118,0,0,0
exact,0.35,3,10,0.00,0.00,2,true,20.666035,12.756035,117,0,0,0
exact,0.35,3,11,0.00,0.00,4,true,25.848359,17.758359,123,0,0,0
exact,0.35,3,12,0.00,0.00,2,true,21.945250,13.855250,123,0,0,0
exact,0.35,3,13,0.00,0.00,1,true,19.826263,11.766263,122,0,0,0
exact,0.35,3,14,0.00,0.00,2,true,23.518954,15.308954,127,0,0,0
exact,0.35,3,15,0.00,0.00,4,true,21.472512,14.702512,79,0,0,0
exact,0.35,3,16,0.00,0.00,3,true,23.405958,15.525958,116,0,0,0
exact,0.35,3,17,0.00,0.00,2,true,22.050839,13.840839,127,0,0,0
exact,0.35,3,18,0.00,0.00,4,true,26.374029,18.644029,111,0,0,0
exact,0.35,3,19,0.00,0.00,3,true,25.063111,16.523111,138,0,0,0
exact,0.35,3,20,0.00,0.00,3,true,22.279363,14.519363,112,0,0,0
exact,0.35,3,21,0.00,0.00,3,true,26.941143,18.881143,122,0,0,0
exact,0.35,3,22,0.00,0.00,2,true,21.800928,13.290928,137,0,0,0
exact,0.35,3,23,0.00,0.00,3,true,21.766846,13.826846,118,0,0,0
exact,0.35,3,24,0.00,0.00,3,true,26.361521,18.991521,99,0,0,0
exact,0.35,3,25,0.00,0.00,4,true,23.594651,16.584651,87,0,0,0
exact,0.35,3,26,0.00,0.00,3,true,26.364989,18.154989,127,0,0,0
exact,0.35,3,27,0.00,0.00,6,true,53.989767,47.039767,85,0,0,0
exact,0.35,3,28,0.00,0.00,1,true,21.151401,12.701401,135,0,0,0
exact,0.35,3,29,0.00,0.00,4,true,21.265486,13.955486,97,0,0,0
exact,0.35,3,30,0.00,0.00,3,true,26.186112,17.676112,137,0,0,0
exact,0.35,3,31,0.00,0.00,3,true,21.531743,13.711743,114,0,0,0
exact,0.35,3,32,0.00,0.00,5,true,31.679346,24.099346,106,0,0,0
exact,0.35,3,33,0.00,0.00,6,true,36.745719,29.495719,95,0,0,0
exact,0.35,3,34,0.00,0.00,4,true,24.575469,16.815469,112,0,0,0
exact,0.35,3,35,0.00,0.00,2,true,23.517140,15.277140,128,0,0,0
exact,0.35,3,36,0.00,0.00,0,true,19.727062,11.397062,131,0,0,0
exact,0.35,3,37,0.00,0.00,2,true,22.335302,14.035302,130,0,0,0
exact,0.35,3,38,0.00,0.00,2,true,26.237875,17.697875,138,0,0,0
exact,0.35,3,39,0.00,0.00,4,true,24.614687,17.364687,95,0,0,0
exact,0.35,3,40,0.00,0.00,5,true,30.044740,22.194740,115,0,0,0
exact,0.35,3,41,0.00,0.00,1,true,19.130732,11.070732,122,0,0,0
exact,0.35,3,42,0.00,0.00,3,true,21.871013,14.351013,104,0,0,0
exact,0.35,3,43,0.00,0.00,3,true,21.379379,13.739379,108,0,0,0
exact,0.35,3,44,0.00,0.00,2,true,22.345972,14.045972,130,0,0,0
exact,0.35,3,45,0.00,0.00,4,true,28.696922,20.516922,126,0,0,0
exact,0.35,3,46,0.00,0.00,5,true,30.029695,23.199695,81,0,0,0
exact,0.35,3,47,0.00,0.00,3,true,25.307895,16.917895,133,0,0,0
exact,0.35,3,48,0.00,0.00,4,true,24.591548,17.281548,97,0,0,0
exact,0.35,3,49,0.00,0.00,2,true,24.266615,15.936615,131,0,0,0
exact,0.35,3,50,0.00,0.00,4,true,21.277401,14.057401,94,0,0,0
exact,0.35,3,51,0.00,0.00,1,true,21.432790,12.862790,139,0,0,0
exact,0.35,3,52,0.00,0.00,3,true,19.458139,12.118139,98,0,0,0
exact,0.35,3,53,0.00,0.00,3,true,20.434793,13.064793,99,0,0,0
exact,0.35,3,54,0.00,0.00,4,true,29.500103,21.080103,134,0,0,0
exact,0.35,3,55,0.00,0.00,2,true,20.355762,12.505762,115,0,0,0
exact,0.35,3,56,0.00,0.00,3,true,22.401635,14.251635,125,0,0,0
exact,0.35,3,57,0.00,0.00,1,true,20.071902,11.951902,124,0,0,0
exact,0.35,3,58,0.00,0.00,0,true,20.052428,11.782428,129,0,0,0
exact,0.35,3,59,0.00,0.00,3,true,21.369300,13.519300,115,0,0,0
exact,0.35,3,60,0.00,0.00,3,true,22.602296,14.992296,107,0,0,0
exact,0.35,3,61,0.00,0.00,2,true,22.212910,13.912910,130,0,0,0
exact,0.35,3,62,0.00,0.00,3,true,24.721236,16.631236,123,0,0,0
exact,0.35,3,63,0.00,0.00,1,true,20.777946,12.537946,128,0,0,0
exact,0.35,3,64,0.00,0.00,1,true,20.475736,12.325736,125,0,0,0
exact,0.35,3,65,0.00,0.00,1,true,19.847348,11.757348,123,0,0,0
exact,0.35,3,66,0.00,0.00,3,true,21.137342,13.437342,110,0,0,0
exact,0.35,3,67,0.00,0.00,2,true,24.389306,16.029306,132,0,0,0
exact,0.35,3,68,0.00,0.00,1,true,21.311790,13.131790,126,0,0,0
exact,0.35,3,69,0.00,0.00,2,true,20.073415,12.013415,122,0,0,0
exact,0.35,3,70,0.00,0.00,3,true,20.810553,13.290553,104,0,0,0
exact,0.35,3,71,0.00,0.00,2,true,22.916028,14.406028,137,0,0,0
exact,0.35,3,72,0.00,0.00,3,true,20.198226,12.618226,106,0,0,0
exact,0.35,3,73,0.00,0.00,2,true,21.563942,13.083942,136,0,0,0
exact,0.35,3,74,0.00,0.00,2,true,23.265937,14.785937,136,0,0,0
exact,0.35,3,75,0.00,0.00,4,true,25.112319,18.822319,63,0,0,0
exact,0.35,3,76,0.00,0.00,3,true,20.443026,12.593026,115,0,0,0
exact,0.35,3,77,0.00,0.00,2,true,20.151054,12.301054,115,0,0,0
exact,0.35,3,78,0.00,0.00,2,true,22.678992,14.648992,121,0,0,0
exact,0.35,3,79,0.00,0.00,1,true,21.754070,13.154070,140,0,0,0
exact,0.35,3,80,0.00,0.00,5,true,23.787443,16.687443,90,0,0,0
exact,0.35,3,81,0.00,0.00,1,true,20.711637,12.381637,131,0,0,0
exact,0.35,3,82,0.00,0.00,3,true,22.032371,14.122371,117,0,0,0
exact,0.35,3,83,0.00,0.00,1,true,21.499948,12.779948,144,0,0,0
exact,0.35,3,84,0.00,0.00,0,true,20.131789,11.921789,127,0,0,0
exact,0.35,3,85,0.00,0.00,4,true,22.848772,15.898772,85,0,0,0
exact,0.35,3,86,0.00,0.00,3,true,21.954560,14.224560,111,0,0,0
exact,0.35,3,87,0.00,0.00,4,true,22.448120,14.748120,110,0,0,0
exact,0.35,3,88,0.00,0.00,3,true,20.484582,12.784582,110,0,0,0
exact,0.35,3,89,0.00,0.00,1,true,18.786813,10.726813,122,0,0,0
exact,0.35,3,90,0.00,0.00,3,true,21.351430,13.441430,117,0,0,0
exact,0.35,3,91,0.00,0.00,3,true,23.993985,16.023985,119,0,0,0
exact,0.35,3,92,0.00,0.00,3,true,26.504244,18.624244,116,0,0,0
exact,0.35,3,93,0.00,0.00,3,true,24.481251,16.211251,129,0,0,0
exact,0.35,3,94,0.00,0.00,4,true,21.911800,14.481800,101,0,0,0
exact,0.35,3,95,0.00,0.00,0,true,19.659415,11.209415,135,0,0,0
exact,0.35,3,96,0.00,0.00,2,true,21.923282,14.013282,117,0,0,0
exact,0.35,3,97,0.00,0.00,6,true,32.703492,25.993492,77,0,0,0
exact,0.35,3,98,0.00,0.00,3,true,21.357309,13.297309,122,0,0,0
exact,0.35,3,99,0.00,0.00,6,true,37.051228,31.121228,51,0,0,0
exact,0.35,3,100,0.00,0.00,4,true,25.114237,17.714237,100,0,0,0
exact,0.35,3,101,0.00,0.00,2,true,21.932137,13.782137,125,0,0,0
exact,0.35,3,102,0.00,0.00,4,true,32.912618,24.852618,122,0,0,0
exact,0.35,3,103,0.00,0.00,3,true,20.838760,12.778760,122,0,0,0
exact,0.35,3,104,0.00,0.00,2,true,21.956743,13.536743,134,0,0,0
exact,0.35,3,105,0.00,0.00,3,true,23.891947,15.531947,132,0,0,0
exact,0.35,3,106,0.00,0.00,2,true,21.641032,13.761032,116,0,0,0
exact,0.35,3,107,0.00,0.00,1,true,21.248030,13.188030,122,0,0,0
exact,0.35,3,108,0.00,0.00,3,true,20.467525,12.377525,123,0,0,0
exact,0.35,3,109,0.00,0.00,3,true,19.249621,11.519621,111,0,0,0
exact,0.35,3,110,0.00,0.00,2,true,21.169502,12.599502,139,0,0,0
exact,0.35,3,111,0.00,0.00,2,true,18.414182,10.984182,101,0,0,0
exact,0.35,3,112,0.00,0.00,3,true,24.855192,17.365192,103,0,0,0
exact,0.35,3,113,0.00,0.00,2,true,21.593767,13.233767,132,0,0,0
exact,0.35,3,114,0.00,0.00,3,true,23.543379,15.303379,128,0,0,0
exact,0.35,3,115,0.00,0.00,3,true,21.025731,13.025731,120,0,0,0
exact,0.35,3,116,0.00,0.00,1,true,20.621844,12.621844,120,0,0,0
exact,0.35,3,117,0.00,0.00,3,true,21.147927,13.327927,114,0,0,0
exact,0.35,3,118,0.00,0.00,2,true,20.549027,12.009027,138,0,0,0
exact,0.35,3,119,0.00,0.00,2,true,21.255898,12.865898,133,0,0,0
exact,0.35,3,120,0.00,0.00,1,true,21.464342,12.954342,137,0,0,0
exact,0.35,3,121,0.00,0.00,2,true,20.144463,12.114463,121,0,0,0
exact,0.35,3,122,0.00,0.00,1,true,21.033799,12.793799,128,0,0,0
exact,0.35,3,123,0.00,0.00,2,true,19.102671,11.222671,116,0,0,0
exact,0.35,3,124,0.00,0.00,2,true,21.726580,13.546580,126,0,0,0
exact,0.35,3,125,0.00,0.00,3,true,22.931812,15.681812,95,0,0,0
exact,0.35,3,126,0.00,0.00,3,true,24.721778,17.501778,94,0,0,0
exact,0.35,3,127,0.00,0.00,4,true,29.845729,22.235729,107,0,0,0
exact,0.35,3,128,0.00,0.00,5,true,29.249408,23.439408,47,0,0,0
exact,0.35,3,129,0.00,0.00,3,true,23.726327,16.146327,106,0,0,0
exact,0.35,3,130,0.00,0.00,5,true,37.137764,29.437764,110,0,0,0
exact,0.35,3,131,0.00,0.00,3,true,18.007803,11.027803,86,0,0,0
exact,0.35,3,132,0.00,0.00,2,true,23.870007,15.420007,135,0,0,0
exact,0.35,3,133,0.00,0.00,4,true,22.874497,15.414497,102,0,0,0
exact,0.35,3,134,0.00,0.00,0,true,21.374041,12.654041,144,0,0,0
exact,0.35,3,135,0.00,0.00,1,true,19.397635,11.427635,119,0,0,0
